6.7473,3.1019
7.7666,4.7044
6.9792,2.9637
6.7113,2.6887
7.3425,3.4023
6.4988,2.6366
6.7728,2.6893
6.827,2.8766
6.5636,2.9352
7.3156,3.1097
7.488,3.2493
6.6708,3.051
7.3916,2.5471
6.487,2.8328
7.278,2.8571
6.5715,2.8495
6.5689,3.691
7.5209,4.191
6.796,2.6961
6.4138,3.0364
7.0238,3.2163
6.5016,3.6693
6.0781,3.0942
6.8383,2.9262
6.1297,3.222
6.9206,2.3337
5.8024,3.1228
6.6157,2.7911
6.8236,2.1513
6.8306,2.6926
7.041,2.8525
6.3971,2.9495
7.0704,2.6884
7.0868,3.3377
6.6454,3.0803
8.7903,2.366
7.5931,2.3217
7.4626,3.4178
7.007,3.3182
6.0682,2.601
6.5707,2.5009
6.6995,2.8723
7.1263,2.937
6.5961,3.032
7.1103,3.7504
7.4035,3.7149
6.8394,2.6355
6.3636,3.3854
7.0752,3.4519
7.1877,3.4363
6.2898,3.3152
7.6011,3.2273
6.9796,2.8292
6.6515,2.6753
5.3179,8.4885
5.3301,7.5515
4.2542,8.3687
4.7756,8.1969
5.2326,8.6543
4.9976,8.5538
4.8185,7.9902
4.8838,8.2931
4.5543,8.3624
5.5355,7.5671
4.8751,8.3951
4.4533,7.9267
5.0774,8.0342
4.5141,8.4661
5.1061,8.2475
4.8996,8.6392
5.4387,7.69
4.3137,7.735
4.9414,7.8249
5.1211,7.9044
4.6081,8.0819
4.9971,7.6465
5.2733,9.1482
4.4253,8.2138
5.2562,8.8059
5.6794,7.6744
5.018,7.5233
4.0975,7.4807
4.8127,8.2768
5.8367,8.2434
4.6267,7.5851
5.5138,7.0194
4.8221,7.3191
4.5985,8.0099
5.0274,8.3695
4.8345,8.87
5.3972,8.3446
4.8368,8.3738
4.2877,7.9086
4.7908,7.6445
4.4037,7.0248
5.7808,8.1888
5.3414,7.3393
5.2784,6.6824
5.5292,8.6015
5.026,7.96
4.8131,8.2014
3.9486,7.4253
5.6804,7.8928
4.7945,8.0638
5.2196,9.1193
4.9762,8.3312
5.227,7.6438
4.8892,7.8517
4.6604,7.44
5.3423,8.5436
5.7141,7.803
4.3707,8.6678
5.8481,7.8535
5.9439,7.9461
0.59494,0.73441
1.5535,1.8185
1.5118,1.9925
0.96242,0.73182
1.5849,0.7366
1.132,1.3491
0.31801,1.4011
0.53618,0.21
0.61105,0.61008
0.818,0.42826
1.1013,1.2315
1.0916,1.6428
0.67397,0.8121
1.1567,1.3039
0.48392,0.6292
1.1575,0.77563
0.062945,1.6391
0.92174,1.0997
1.4552,1.2783
1.0723,1.4402
1.696,0.46807
0.87156,1.4213
1.0968,0.62179
0.77528,1.4907
0.86504,1.4464
1.345,1.6739
1.1935,1.2191
0.23606,1.3839
0.95457,0.7833
1.255,0.26191
0.75327,0.74499
0.49221,1.3447
1.1087,0.77117
1.3516,1.0616
1.4966,1.5369
2.2396,1.7865
1.5553,0.96144
1.2408,0.58404
1.2849,0.64544
1.4095,1.942
1.3043,0.075956
0.8633,1.104
0.12803,0.83832
1.0093,0.95515
0.25833,0.11115
0.90878,0.2669
0.74536,1.7918
0.91381,0.12263
1.7983,1.758
1.5977,0.84345
1.9855,0.87856
0.79252,0.8161
0.1019,0.53843
1.6483,1.3509
1.239,0.82979
1.0907,1.191
0.36235,1.4804
1.0391,1.1704
0.56153,0.98441
0.90432,1.6503
